# Pathway	DefCom_repeat_Cecal_10_Abundance	DefCom_repeat_Cecal_13_Abundance	DefCom_repeat_Cecal_14_Abundance	DefCom_repeat_Cecal_16_Abundance	DefCom_repeat_Cecal_17_Abundance	DefCom_repeat_Cecal_18_Abundance	DefCom_repeat_Cecal_19_Abundance	DefCom_repeat_Cecal_1_Abundance	DefCom_repeat_Cecal_20_Abundance	DefCom_repeat_Cecal_21_Abundance	DefCom_repeat_Cecal_22_Abundance	DefCom_repeat_Cecal_23_Abundance	DefCom_repeat_Cecal_24_Abundance	DefCom_repeat_Cecal_2_Abundance	DefCom_repeat_Cecal_4_Abundance	DefCom_repeat_Cecal_5_Abundance	DefCom_repeat_Cecal_6_Abundance	DefCom_repeat_Cecal_7_Abundance
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82E-07	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_callanderi	0	0	0	0	0	0	0	1.74E-06	2.47E-06	0	0	0	0	2.07E-06	8.47E-06	7.22E-06	9.17E-06	3.30E-06
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Hungatella.s__Hungatella_hathewayi	0	3.61E-06	0	0	0	0	2.39E-06	0	4.65E-06	0	0	0	1.08E-05	0	0	0	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnoclostridium.s__Clostridium_aldenense	5.49E-05	0	0	0	0	0	0	1.05E-05	0	0	0	0	0	1.88E-05	1.45E-05	0	2.31E-05	1.52E-05
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	1.98E-05	2.64E-05	3.95E-05	0	0	4.89E-06	0	2.54E-05	5.87E-06	0	1.29E-05	6.21E-06	0	0	0	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnoclostridium.s__Clostridium_symbiosum	0	1.01E-05	2.34E-06	0	0	0	1.95E-06	4.81E-06	1.02E-05	0	4.08E-06	1.49E-05	1.85E-06	6.35E-06	0	7.42E-06	1.89E-05	7.70E-06
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	7.17E-06	5.97E-06	0	0	4.92E-06	0	0	2.47E-06	3.93E-06	0	0	0	0	3.45E-06	1.06E-05	6.82E-06	5.51E-06	8.92E-06
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Sellimonas.s__Sellimonas_intestinalis	0	9.24E-06	9.35E-06	6.04E-06	0	4.36E-06	7.25E-06	0	2.27E-05	1.19E-05	8.13E-06	1.37E-05	1.48E-05	0	0	0	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	1.53E-05	1.65E-05	1.05E-05	8.14E-06	0.00014736	8.52E-06	1.70E-06	1.53E-05	1.52E-05	6.58E-06	1.44E-05	1.49E-05	1.62E-05	6.34E-06	3.08E-05	1.19E-05	4.48E-05	3.93E-05
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	3.93E-05	8.92E-06	0	1.31E-05	3.49E-05	0	1.28E-05	5.34E-05	1.96E-05	7.40E-06	0	2.12E-05	2.59E-05	2.39E-05	3.81E-05	2.42E-05	2.72E-05	3.12E-05
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.000419337	0.000245687	0.000126481	0.000234242	0.000494136	0.000207051	0.000163808	0.000600129	0.000245937	0.00014555	0.000190213	0.000278804	0.000465898	0.00047111	0.000352507	0.00019342	0.000122945	0.000297025
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Bacteroides.s__Bacteroides_fragilis	3.60E-05	0	0	0	0	0	4.51E-06	5.82E-05	0	9.02E-07	0	0	0	2.09E-05	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	7.12E-06	0	0	0	0	0	0	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	1.13E-05	0	0	4.74E-06	5.73E-05	2.90E-06	0	2.44E-05	0	0	4.39E-06	9.07E-06	8.02E-06	2.47E-06	2.65E-05	1.05E-05	1.91E-05	1.88E-05
GLYOXYLATE-BYPASS: glyoxylate cycle	1.90E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.25E-06	2.37E-06	6.48E-06	0	0
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15E-06	1.60E-06	0	0
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol"	1.64E-06	9.44E-06	8.90E-06	0	2.99E-06	0	0	9.52E-06	2.15E-05	3.45E-06	8.77E-06	9.84E-06	1.19E-05	1.14E-05	1.26E-05	9.07E-06	9.60E-06	1.17E-05
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|unclassified"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	0	0	0	0	0	0	2.00E-06	2.72E-06	4.85E-06	0	2.19E-06	0	1.31E-06	2.93E-06	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Sutterella.s__Sutterella_wadsworthensis	0	0	0	0	0	0	0	0	3.01E-06	0	0	0	0	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|unclassified	0	0	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-05	0	0	0
HISDEG-PWY: L-histidine degradation I	0.000891407	0.000455992	0.000295993	0.000481036	0.000510892	0.000329875	0.00026246	0.000267761	0.000521368	0.000309775	0.000268398	0.000540823	0.000346439	0.00021965	0.000659381	0.000376223	0.000606666	0.000761651
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_fragilis	5.96E-05	0	0	0	0	0	0	8.20E-06	0	0	0	0	0	2.91E-06	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	0.000270125	9.86E-05	4.73E-05	0.00012501	9.30E-05	9.84E-05	4.29E-05	4.87E-05	5.66E-05	6.01E-05	4.84E-05	8.89E-05	6.20E-05	4.31E-05	0.000226322	0.000111958	9.26E-05	0.000182473
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	2.69E-06	4.07E-06	5.00E-06	3.38E-06	2.58E-06	8.16E-07	0	3.15E-06	3.33E-06	5.27E-07	2.80E-06	2.60E-06	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	2.30E-05	9.91E-05	7.73E-05	0.000151017	9.07E-05	9.85E-05	8.12E-05	9.28E-06	0.000118643	7.26E-05	2.02E-05	0.00015052	7.94E-05	8.35E-06	3.65E-05	4.80E-06	1.55E-05	3.72E-05
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	0.000263682	5.93E-05	3.49E-05	5.56E-05	6.52E-05	5.00E-05	4.48E-05	5.50E-05	0.000136233	5.66E-05	4.04E-05	9.67E-05	9.79E-05	5.27E-05	0.000181456	9.35E-05	0.000127523	0.000223599
HISDEG-PWY: L-histidine degradation I|g__Blautia.s__Blautia_coccoides	5.76E-05	3.73E-05	2.09E-05	2.19E-05	5.95E-05	1.01E-05	1.65E-05	3.21E-05	4.55E-05	1.48E-05	2.18E-05	3.85E-05	2.11E-05	2.13E-05	4.50E-05	3.35E-05	0.000101089	7.61E-05
HISDEG-PWY: L-histidine degradation I|g__Blautia.s__Blautia_producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-07	0	0
HISDEG-PWY: L-histidine degradation I|g__Lachnoclostridium.s__Clostridium_symbiosum	8.02E-06	4.58E-06	0	0	0	0	0	2.83E-06	0	0	0	0	1.88E-06	6.70E-06	5.30E-06	0	5.32E-06	1.17E-05
HISDEG-PWY: L-histidine degradation I|g__Parabacteroides.s__Parabacteroides_distasonis	0	4.23E-06	4.94E-06	5.49E-06	4.97E-06	4.74E-06	4.27E-06	0	7.43E-06	4.78E-06	7.85E-06	8.15E-06	7.26E-06	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|unclassified	0	9.34E-06	7.00E-06	0	9.21E-06	0	0	0	3.93E-06	3.94E-06	0	0	0	0	2.30E-06	0	0	8.53E-07
HISTSYN-PWY: L-histidine biosynthesis	0.000126355	0.000119059	6.22E-05	0.000108472	0.000357117	0.000133749	0.000108022	0.000232426	0.000148392	9.97E-05	0.000128511	0.000121386	0.000333849	0.00026489	0.00019284	0.000115014	0.000301737	0.000181722
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	4.41E-06	1.02E-06	0	0	0	4.17E-06	5.78E-06	6.94E-06	0	1.12E-05	6.24E-06
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	4.84E-06	0	0	0	0	0	0	2.46E-05	0	9.47E-07	0	0	0	1.36E-05	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	2.25E-05	4.22E-05	2.27E-05	4.96E-05	0.000101894	5.52E-05	2.16E-05	5.07E-05	4.03E-05	2.49E-05	5.40E-05	4.09E-05	8.11E-05	9.54E-05	8.73E-05	5.47E-05	0.000100425	6.22E-05
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	5.40E-06	0	0	0	1.96E-07	0	0	0	4.02E-06	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0	7.30E-06	0	5.61E-06	3.15E-05	7.37E-06	0	2.73E-05	6.60E-06	3.85E-06	0	1.03E-05	2.74E-05	2.08E-05	1.22E-05	0	6.91E-06	7.01E-06
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	4.53E-05	1.88E-05	1.24E-05	2.09E-05	9.66E-05	3.36E-05	3.01E-05	4.94E-05	3.76E-05	2.61E-05	4.59E-05	3.24E-05	0.000117931	3.69E-05	4.03E-05	1.88E-05	0.000104179	3.23E-05
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Blautia_coccoides	0	0	0	0	0	0	0	5.73E-06	0	0	0	0	1.11E-06	2.36E-06	0	0	0	5.74E-06
HISTSYN-PWY: L-histidine biosynthesis|g__Clostridioides.s__Clostridioides_difficile	5.28E-06	0	0	0	2.85E-06	0	0	3.11E-06	0	0	0	0	0	1.24E-05	4.29E-06	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Clostridium.s__Clostridium_butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Eisenbergiella.s__Eisenbergiella_tayi	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29E-06	0	0	3.95E-06	0
HISTSYN-PWY: L-histidine biosynthesis|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	0	0	0	0	0	0	0	3.56E-06	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense	3.79E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis|unclassified	0	0	0	0	1.41E-05	0	0	8.47E-07	0	0	0	0	0	0	0	0	0	3.23E-06
HSERMETANA-PWY: L-methionine biosynthesis III	6.89E-05	2.12E-05	1.34E-05	4.75E-06	6.32E-05	8.39E-06	1.01E-05	6.60E-05	6.68E-06	6.58E-06	1.39E-05	2.46E-05	3.25E-05	6.23E-05	5.18E-05	3.69E-05	8.86E-05	6.26E-05
HSERMETANA-PWY: L-methionine biosynthesis III|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	5.09E-06	0	0	0	0	0	0	0	0	0	3.53E-06	0	3.96E-06	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Bacteroides.s__Bacteroides_fragilis	1.13E-05	0	0	0	0	0	0	5.08E-06	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III|g__Clostridioides.s__Clostridioides_difficile	4.69E-06	5.42E-06	0	2.24E-06	1.51E-05	0	0	2.18E-05	0	1.07E-06	0	6.48E-06	6.68E-06	1.59E-05	1.40E-05	4.02E-06	1.40E-05	1.19E-05
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	0	4.96E-06	0	0	3.54E-06	0	0	0	0	0	0	0	4.73E-06	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.000305286	0.00023274	0.000138892	0.000204797	0.000473971	0.000180948	0.000165719	0.000562528	0.000222457	0.000162703	0.000177002	0.000182319	0.000461446	0.000532855	0.000458845	0.000220385	0.000454379	0.000426726
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Akkermansia.s__Akkermansia_muciniphila	1.31E-05	5.60E-06	0	0	2.38E-05	0	0	8.83E-06	0	0	0	0	9.59E-06	8.37E-06	1.97E-05	5.95E-06	2.60E-05	1.32E-05
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	5.30E-07	1.12E-06	1.25E-05	2.15E-06	0	0	4.48E-07	8.30E-06	1.51E-05	1.50E-05	2.88E-06	2.12E-05	1.42E-05
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_fragilis	1.26E-05	0	0	0	0	0	8.47E-07	4.31E-05	0	1.17E-06	0	0	0	1.08E-05	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_ovatus	4.26E-05	7.94E-05	3.90E-05	8.57E-05	0.000154437	7.71E-05	5.04E-05	0.000149202	5.65E-05	5.70E-05	0.000107812	5.86E-05	0.000137829	0.000162428	0.000109555	9.08E-05	0.000125814	0.000105605
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	8.30E-07	0	1.25E-06	8.78E-06	1.90E-06	1.26E-06	0	3.86E-06	2.03E-06	1.16E-06	8.12E-07	6.57E-06	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_uniformis	0	1.21E-05	1.10E-05	1.52E-05	4.42E-05	6.40E-06	1.37E-05	6.16E-05	1.95E-05	1.07E-05	0	1.61E-05	4.99E-05	4.01E-05	2.24E-05	9.47E-06	2.54E-05	1.77E-05
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-06	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Clostridioides.s__Clostridioides_difficile	0	6.27E-06	6.28E-06	0	1.64E-05	0	0	1.78E-05	0	0	0	0	9.02E-06	1.12E-05	5.26E-06	3.29E-06	8.62E-06	7.69E-06
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eisenbergiella.s__Eisenbergiella_tayi	3.89E-06	3.55E-06	0	0	0	0	3.31E-06	0	0	0	0	4.03E-06	0	2.51E-05	1.39E-05	0	1.97E-05	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	0	0	0	4.93E-06	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	3.13E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0	0	0	4.17E-06	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	4.01E-06	8.08E-06	0	0	5.29E-05	2.76E-06	0	6.49E-06	2.40E-06	0	0	0	7.49E-06	3.74E-06	7.89E-06	3.89E-06	9.28E-06	9.86E-06
LACTOSECAT-PWY: lactose and galactose degradation I	2.45E-05	4.06E-06	0	1.18E-05	1.46E-05	0	1.04E-05	2.35E-06	5.30E-06	5.52E-06	4.50E-06	1.10E-05	2.04E-05	2.55E-05	2.64E-05	9.75E-06	3.43E-05	5.41E-06
LACTOSECAT-PWY: lactose and galactose degradation I|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	1.89E-06	0	0	0	0	0	1.28E-05	0	0	0	0	0
LACTOSECAT-PWY: lactose and galactose degradation I|g__Eisenbergiella.s__Eisenbergiella_tayi	7.68E-06	3.34E-06	0	4.05E-06	0	0	2.33E-06	0	0	2.79E-06	0	8.03E-06	0	1.20E-05	7.64E-06	5.81E-06	1.47E-05	0
LACTOSECAT-PWY: lactose and galactose degradation I|g__Enterococcus.s__Enterococcus_faecalis	0	0	0	0	0	0	1.52E-06	0	0	0	0	0	0	0	0	0	0	0
LACTOSECAT-PWY: lactose and galactose degradation I|unclassified	0	0	0	0	8.70E-06	0	0	0	0	0	0	0	4.65E-06	0	0	0	0	0
LIPASYN-PWY: phospholipases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-06	9.11E-07
LIPASYN-PWY: phospholipases|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-06	9.11E-07
METH-ACETATE-PWY: methanogenesis from acetate	0.000430642	0.00025261	0.000191752	0.000200417	0.000356976	0.000165379	0.000158627	0.000492504	0.00020868	0.000174921	0.000207858	0.000239629	0.000208551	0.000423847	0.000526583	0.000601625	0.000480725	0.000499007
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_obeum	0	1.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METH-ACETATE-PWY: methanogenesis from acetate|g__Clostridioides.s__Clostridioides_difficile	0.000112236	7.67E-05	7.08E-05	9.13E-05	0.000127757	8.44E-05	4.16E-05	0.00016412	4.69E-05	5.68E-05	5.48E-05	7.61E-05	5.83E-05	0.000139382	0.000167283	0.000261774	0.000123283	0.000164956
METH-ACETATE-PWY: methanogenesis from acetate|g__Eubacterium.s__Eubacterium_callanderi	0	0	0	0	0	0	0	1.18E-05	8.01E-06	0	0	0	0	2.50E-06	7.75E-06	1.44E-05	1.91E-05	7.02E-06
METH-ACETATE-PWY: methanogenesis from acetate|unclassified	9.10E-06	9.15E-06	0	0	1.93E-05	3.28E-06	0	0	0	8.27E-06	8.91E-06	1.30E-05	3.49E-06	0	0	0	0	0
METHGLYUT-PWY: superpathway of methylglyoxal degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	3.44E-05	4.89E-05	2.40E-05	4.84E-05	7.30E-05	4.88E-05	3.20E-05	5.18E-05	6.19E-05	3.16E-05	2.11E-05	5.17E-05	8.76E-05	3.29E-05	4.59E-05	3.47E-05	3.38E-05	6.26E-05
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	0	3.14E-05	1.77E-05	3.17E-05	3.68E-05	2.18E-05	1.02E-05	1.50E-05	2.06E-05	1.26E-05	6.08E-06	2.47E-05	3.68E-05	1.34E-05	1.57E-05	0	8.02E-06	1.85E-05
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Sutterella.s__Sutterella_wadsworthensis	0	0	0	0	0	0	0	0	0	2.67E-06	0	0	0	0	0	0	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|unclassified	0	0	0	0	4.82E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.000181698	0.000124948	8.36E-05	0.000106078	0.00021339	7.10E-05	7.10E-05	0.000247299	0.000105949	7.27E-05	8.99E-05	0.000120075	0.000153083	0.00022257	0.000227776	0.000177436	0.000253738	0.000248099
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	3.68E-06	0	0	0	0	0	0	0	0	0	4.75E-06
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_fragilis	1.60E-05	0	0	0	0	0	0	2.22E-05	0	0	0	0	0	9.65E-06	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_ovatus	4.16E-05	3.19E-05	1.81E-05	3.20E-05	5.77E-05	2.73E-05	1.90E-05	5.09E-05	2.36E-05	2.04E-05	4.33E-05	3.02E-05	3.63E-05	5.56E-05	5.52E-05	4.10E-05	5.57E-05	6.49E-05
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	2.42E-06	0	0	0	0	0	0	0	2.53E-06	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_uniformis	5.60E-06	1.76E-05	1.39E-05	1.52E-05	2.94E-05	1.07E-05	4.78E-06	1.54E-05	1.12E-05	0	0	1.62E-05	2.03E-05	1.34E-05	1.56E-05	0	9.40E-06	9.63E-06
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_vulgatus	4.24E-05	1.54E-05	7.01E-06	1.11E-05	3.61E-05	1.26E-05	9.04E-06	5.59E-05	1.68E-05	6.10E-06	1.25E-05	1.56E-05	3.90E-05	4.44E-05	5.21E-05	2.97E-05	6.16E-05	5.57E-05
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Blautia_coccoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02E-07
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	4.01E-06	0	2.92E-06	1.36E-05	0	0	0	6.73E-06	0	1.03E-05	0	9.85E-06	0	6.28E-06
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Eisenbergiella.s__Eisenbergiella_tayi	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07E-05	8.19E-06	0	1.65E-05	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	0	0	0	0	0	0	0	1.16E-05	0	0	0	0	0	2.64E-06	0	0	2.98E-06	3.82E-06
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0	0	0	2.95E-06	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	0	0	0	0	1.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.22E-06
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	0.000198195	8.17E-05	5.96E-05	5.99E-05	0.000132923	4.86E-05	4.39E-05	0.000176731	7.16E-05	4.37E-05	4.59E-05	6.50E-05	9.03E-05	0.000140406	0.000169841	9.93E-05	0.000163572	0.000116957
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Bacteroides.s__Bacteroides_fragilis	5.89E-05	0	0	0	0	0	4.61E-06	3.14E-05	0	4.63E-06	0	0	0	9.59E-06	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_coccoides	0	0	0	0	0	0	0	2.45E-06	0	0	0	0	0	0	0	0	5.24E-06	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Clostridioides.s__Clostridioides_difficile	2.00E-05	1.15E-05	1.35E-05	6.22E-06	1.79E-05	1.00E-05	1.11E-05	2.15E-05	6.72E-06	3.95E-06	5.76E-06	1.65E-05	1.04E-05	2.19E-05	2.68E-05	2.83E-05	2.38E-05	2.32E-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eisenbergiella.s__Eisenbergiella_tayi	0	3.51E-06	0	0	0	0	0	0	0	0	0	0	0	1.24E-05	0	0	1.65E-05	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77E-06	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_callanderi	0	0	0	0	0	0	0	2.83E-06	7.64E-06	0	0	0	0	2.14E-06	1.15E-05	1.26E-05	3.57E-06	5.56E-06
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Hungatella.s__Hungatella_hathewayi	0	0	0	4.27E-06	0	1.99E-06	0	0	0	2.78E-06	0	0	6.71E-06	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_aldenense	1.66E-05	0	0	0	0	0	0	1.06E-05	0	0	0	0	0	1.02E-05	1.17E-05	3.08E-06	2.76E-05	1.11E-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27E-06	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Parabacteroides.s__Parabacteroides_distasonis	0	9.06E-06	0	5.44E-06	1.61E-05	5.89E-06	4.14E-06	0	8.84E-06	6.79E-06	7.49E-06	9.64E-06	1.78E-05	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	4.16E-06	1.26E-05	1.65E-05	0	4.26E-05	5.33E-06	3.23E-06	1.12E-05	3.90E-06	5.55E-06	6.33E-06	6.78E-06	4.83E-06	8.08E-07	1.50E-05	1.58E-06	2.61E-06	2.14E-05
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	8.33E-05	4.91E-05	3.00E-05	3.19E-05	0.000101607	2.34E-05	2.18E-05	0.000185404	1.72E-05	1.82E-05	2.73E-05	4.76E-05	6.40E-05	0.000140981	0.000131473	0.000103527	0.000141142	0.00014706
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Clostridioides.s__Clostridioides_difficile	1.86E-05	7.00E-06	0	0	1.47E-05	0	3.25E-06	2.48E-05	0	0	0	0	1.14E-05	1.86E-05	1.38E-05	1.37E-05	1.88E-05	1.94E-05
